node/volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
8212,2.181703,2.517252,-1.679624,-6.407561,-5.091315,5.078311,19.506914,29.44341,29.292426,20.863565,10.711106,3.953508,1.046258,-0.196613,-1.085762,-1.544328,-2.27781,-5.515439,-12.376598,-20.049456,-23.119814,-18.639481,-9.599045,-2.632309,-1.983293,-5.865279,-8.707265,-6.626377,-0.647424,4.816573,5.949029,2.222889,-3.72104,-7.97634,-7.504886,-1.65314,7.470037,16.12691,21.066768,21.06825,16.821113,9.865478,2.114005,-3.96053,-5.987066,-3.69741,-0.048006,1.00816,-1.216836,-2.706764,1.099034,9.306274,14.783518,10.65791,-2.278273,-15.489424,-20.520126,-16.548706,-9.894174,-6.786272,-7.753086,-9.031343,-7.805806,-4.555657,-0.82668,3.163578,7.568036,10.86216,10.860693,8.029757,5.868625,6.435482,6.483966,0.545691,-11.246944,-20.369812,-17.486975,-3.04166,11.800355,16.276311,11.059525,6.207287,8.243564,11.998379,7.548125,-5.858093,-16.33407,-11.894764,4.961367,18.081291,13.969945,-4.322542,-20.942616,-23.714615,-14.751263,-4.781402,-0.039549,2.353448,6.919025,11.862327,11.457364,4.99445,-0.499989,1.634633,8.773314,11.167891,3.405,-8.715376,-14.667582,-11.448684,-6.603152,-8.164282,-13.868429,-13.278634,-0.852582,15.692214,22.342626,13.68804,-1.22179,-8.720724,-4.724373,2.627181,3.927705,-0.488255,-2.200134,3.855756,12.471929,14.122613,6.428633,-2.758177,-4.442559,0.919202,3.770901,-3.479482,-17.166115,-25.268254,-19.417592,-3.330467,10.643313,12.661491,3.159099,-8.972557,-14.315373,-9.277151,3.092042,16.194469,23.644423,22.197093,13.435028,3.142326,-2.390101,-1.149542,2.927259,3.600076,-1.684276,-9.251525,-12.764629,-9.420642,-2.679017,0.988927,-2.020377,-9.430158,-15.260874,-14.786365,-8.01287,0.703506,6.135594,6.043786,2.682943,0.809704,3.542014,9.403492,13.384745,11.468812,4.538959,-2.25562
8301,0.091962,0.075343,-1.481331,-2.684084,-1.403467,2.436519,6.540479,8.248918,6.858999,4.073645,2.339262,2.736105,4.227115,4.695644,2.761041,-1.074448,-4.767343,-6.26554,-5.05026,-2.475015,-0.641088,-0.777265,-2.476918,-4.285215,-4.900763,-3.909799,-1.706378,0.936253,3.16747,4.253963,3.830508,2.051943,-0.579322,-3.479826,-5.882473,-6.524703,-4.014536,1.761756,8.434371,12.01287,9.870434,3.244772,-3.549246,-6.831229,-6.53654,-5.371355,-5.210236,-4.913372,-2.060712,3.53349,8.801206,10.240543,7.391566,3.044313,0.1126,-1.113167,-2.35057,-4.500791,-6.232877,-5.593526,-2.492182,1.008821,2.857071,2.966779,2.757919,3.080003,3.14495,1.692011,-1.120245,-3.411373,-3.314041,-0.92049,1.606146,1.921698,-0.389404,-3.449728,-4.819503,-3.750512,-1.836133,-1.321699,-2.608334,-3.528482,-1.463979,3.573543,8.184005,8.401681,3.6088,-2.449899,-4.851174,-1.91244,3.401816,6.258044,4.040993,-1.906107,-7.754271,-9.898675,-6.833118,0.234376,7.727801,11.289833,8.646488,1.923063,-3.371881,-2.940366,2.093279,6.027077,4.312459,-1.639361,-6.006314,-5.045927,-1.28569,-0.450346,-4.470894,-8.743975,-7.189796,0.416777,7.36371,6.833842,-0.724952,-7.899231,-8.032911,-1.935908,3.58852,3.431421,-0.528152,-2.064159,2.214633,9.218323,12.914568,10.629588,5.085772,0.487274,-2.246153,-5.466704,-10.377766,-13.966105,-11.558591,-2.573993,7.191732,10.122361,4.083879,-5.083558,-8.820771,-3.795374,5.350951,10.932425,9.457823,3.89696,-0.527695,-1.712055,-1.478996,-1.967244,-2.699904,-1.84249,0.52877,1.863095,0.300169,-2.509786,-2.898821,0.411792,4.327328,4.541104,0.367143,-4.436519,-5.892427,-4.129277,-2.758886,-4.172365,-6.444525,-5.536456,-0.175706,6.286613,9.125503,6.868956,2.321444,-0.658467
8302,3.592265,5.572711,7.072803,9.217307,11.639614,11.755851,6.878943,-2.640065,-12.464744,-16.897541,-13.186279,-4.003294,4.073903,5.205918,-1.248018,-9.920019,-13.359749,-8.122512,1.893762,8.288189,5.489062,-3.763195,-10.361714,-7.14562,4.081239,13.954951,14.447023,6.571131,-0.873601,-0.219531,7.620081,14.526261,13.388237,4.451839,-6.041913,-12.211738,-12.702579,-9.402871,-4.12406,2.055234,6.921438,6.899122,0.362338,-9.158729,-14.742888,-12.261595,-4.645011,0.861451,0.023331,-4.219939,-5.273608,-0.218472,7.06271,10.233462,7.339587,2.602244,1.45169,4.555948,7.432765,5.790437,0.437191,-3.629765,-2.677917,1.954436,5.69445,5.720038,3.327937,1.397768,0.543778,-1.177897,-4.842874,-8.182279,-7.65169,-2.84774,2.264398,3.303296,0.207899,-2.941388,-2.939108,-1.226885,-1.694598,-5.196824,-7.833339,-5.582489,0.229545,3.700727,1.011704,-4.889027,-7.46652,-4.08156,1.184441,2.760353,0.429701,-0.591013,3.693206,10.967942,15.235757,13.645373,9.117897,6.135256,5.650597,5.39617,4.071432,2.876589,2.359501,-0.035038,-6.871897,-15.594097,-19.268116,-14.214812,-5.504553,-2.167534,-6.489497,-10.513203,-5.360153,7.002767,14.398183,8.164308,-5.805088,-12.564729,-4.751738,8.850777,13.149099,3.806847,-8.1091,-8.89382,2.773988,15.469753,18.375927,11.976978,4.593232,0.978321,-2.341627,-10.268303,-20.70982,-25.475154,-19.08676,-4.682542,9.313617,16.805728,17.350586,13.558974,7.892474,2.529118,-0.032072,1.239272,3.735923,3.107038,-1.481435,-5.297387,-3.130203,3.717809,7.484474,2.190373,-9.131404,-17.009729,-15.291175,-6.930308,0.348721,2.50328,1.587225,0.577862,-1.234743,-5.889202,-11.347993,-11.670709,-3.889225,7.058742,12.612513,9.887001,4.827853,5.032086,10.660587,14.36549,10.244897,0.964098
9001,8.174865,8.277017,11.468713,18.334023,22.874154,18.501023,5.699781,-8.012332,-15.963084,-18.580751,-20.777505,-24.421857,-25.7904,-21.072697,-12.389253,-6.123763,-5.437562,-6.506301,-3.359287,4.728811,12.480654,15.157811,13.97342,13.778325,16.417878,18.362657,15.370736,8.03713,1.418508,-0.37326,2.079992,5.157687,6.162787,4.7496,1.479749,-3.157712,-7.848102,-10.024124,-7.835422,-2.507551,2.22556,3.31112,0.417029,-5.204399,-12.60263,-20.734868,-26.898571,-27.592753,-21.963889,-13.314749,-5.704362,0.627261,8.737146,19.401914,27.92194,28.55424,21.688486,14.157776,11.263944,10.393871,5.080184,-5.064095,-11.788621,-7.702649,3.494434,9.802947,4.681176,-4.915119,-6.870614,1.048715,8.191847,4.244308,-7.614145,-14.247457,-8.634651,1.5427,3.50805,-4.916352,-13.083033,-11.107891,-1.856236,3.421903,-0.542317,-7.224567,-7.748846,-2.455159,0.546826,-2.764004,-6.392356,-2.484568,7.243825,12.277861,5.986981,-5.641624,-10.364536,-3.482088,7.509011,12.328586,9.420933,6.274573,9.643175,17.98082,23.796773,21.320259,10.672127,-3.62476,-15.668747,-20.230539,-15.293652,-4.895802,2.154149,-0.315768,-8.960147,-13.797013,-9.708267,-3.371292,-5.673587,-17.145272,-24.520872,-14.877933,7.929209,24.707754,20.516558,0.915271,-13.658691,-9.069005,9.351765,24.809079,26.908996,18.978718,9.65489,2.152358,-5.9015,-15.123832,-21.516948,-21.565174,-16.69555,-10.236035,-2.090187,9.681713,21.895622,25.356078,14.766879,-1.94337,-9.11378,-0.503965,11.858974,10.038253,-8.506838,-25.735098,-21.867182,2.082305,23.909048,23.035922,1.398922,-19.921465,-22.968435,-9.01579,6.792136,12.511713,8.184311,0.092319,-8.076975,-15.700976,-20.127519,-16.480328,-4.261571,8.893212,13.601484,8.940852,3.728841,6.310566,14.649109,18.668397,12.142897,0.008772
9002,3.488247,14.559474,24.936079,27.077236,19.831107,9.739686,4.09354,3.521267,2.554076,-2.930295,-10.63993,-15.163362,-15.041402,-14.412987,-17.11422,-20.889576,-19.450753,-10.311183,1.13137,6.589136,3.539361,-2.17177,-2.477059,4.940563,14.977756,20.331784,17.473478,8.252719,-2.37618,-9.253519,-9.119445,-2.339687,6.507789,11.10416,8.307181,1.075737,-4.233674,-3.840901,0.655694,5.428838,8.929126,11.686465,12.198733,5.886099,-9.452465,-27.830756,-37.759427,-32.781085,-18.444132,-6.698328,-3.141858,-1.842996,5.869031,19.179639,27.419895,22.645708,9.966302,2.474089,6.274434,13.604308,12.523694,1.456668,-9.083264,-9.394706,-1.94319,2.683963,-0.498398,-5.212124,-3.33504,3.254975,4.376267,-4.786222,-15.630647,-14.995715,-1.011229,13.422678,14.36522,1.880231,-10.923561,-12.896426,-5.904209,-0.164423,-1.484116,-6.20479,-8.008972,-5.846388,-2.984304,-0.600553,3.701454,10.40518,14.516541,10.517609,-0.010152,-8.817444,-9.945404,-5.909387,-2.994749,-2.08404,2.292393,13.066738,24.171636,26.275718,18.106045,8.364939,4.992083,5.497714,1.321728,-9.32921,-17.633453,-15.354479,-6.613293,-3.730588,-11.278346,-19.206705,-15.465,-2.838934,2.648132,-8.132001,-23.573976,-23.009336,-1.756924,20.931736,22.453719,2.856448,-14.455308,-8.591317,16.218575,36.566959,35.767444,19.273095,4.228114,-1.066771,-2.979773,-10.054659,-20.762645,-26.295603,-21.95485,-11.245022,0.547695,11.788542,21.266994,23.735158,14.495355,-1.301446,-9.603362,-2.266131,11.059417,11.451165,-6.923778,-26.964651,-25.752136,-0.970027,24.265109,25.308489,2.200651,-21.246988,-23.547687,-6.702227,9.790712,11.789486,2.705135,-5.911868,-9.550362,-12.273829,-16.124304,-15.778057,-6.503555,6.524546,12.173973,6.93126,0.284197,3.661782,16.009694,24.220784,18.431005,3.655951
9011,6.88572,9.339319,12.964549,18.498683,22.026563,17.956836,5.733959,-7.917293,-15.016989,-14.442403,-12.706612,-16.170317,-23.586915,-27.610006,-23.345061,-13.860175,-6.471052,-4.569089,-4.551257,-0.835725,7.457866,15.707684,18.914165,16.356147,11.126825,6.40659,3.300997,1.891413,2.90522,7.337978,14.570736,21.472265,23.736415,18.480881,6.343737,-8.184408,-18.726198,-20.708794,-14.535731,-5.435461,0.441528,0.394685,-3.982167,-9.681981,-15.041329,-19.366749,-21.106318,-18.32125,-11.530391,-4.615776,-1.172612,-0.087758,3.531355,12.086842,21.347033,24.375508,19.608897,13.166803,11.859993,14.979458,15.081657,7.212037,-4.570099,-11.446061,-9.799028,-4.925289,-4.391043,-9.430143,-14.411101,-13.926908,-8.300335,-1.719961,2.993276,5.967864,7.639846,7.117745,4.050289,0.323518,-1.911113,-3.163885,-5.468752,-8.174083,-7.347913,-1.284881,4.915363,3.599585,-5.68472,-13.364253,-9.519769,4.353407,16.217135,16.866871,9.66523,4.584869,4.613046,2.702225,-6.513809,-16.373131,-14.578199,0.580598,15.742169,17.455892,8.520293,4.015612,10.835794,17.040715,6.410092,-18.839189,-36.691338,-29.48315,-5.124559,11.156305,5.471634,-10.075609,-14.05425,-2.382807,8.116895,2.843533,-10.760482,-12.037219,6.478723,28.220452,30.928159,11.887016,-9.781878,-14.964694,-3.691239,9.120566,12.397128,8.297631,4.14884,1.415841,-3.509225,-10.789503,-15.221218,-13.784661,-10.58285,-10.750737,-11.804511,-6.039635,7.687211,19.213073,18.069194,7.340095,1.358958,8.004385,17.497027,13.398922,-6.203013,-23.719243,-21.073271,-0.90579,15.517608,11.693247,-6.632518,-19.447572,-15.148479,-1.230269,7.256474,5.098625,-0.494543,-2.083974,-1.232563,-3.648287,-8.912021,-9.810095,-2.161555,8.540051,13.033109,9.322642,4.643629,5.96609,11.270998,12.460234,5.790202,-3.402622
9012,2.529697,5.098072,9.23585,13.823843,15.618988,12.191285,4.92214,-1.742587,-4.467386,-4.059889,-3.904703,-5.809583,-8.361368,-9.556781,-9.857707,-11.259316,-13.453924,-12.634059,-5.622425,5.127539,12.382657,11.185881,4.584272,0.95736,5.048492,12.378912,13.606145,4.605577,-8.427266,-14.464691,-8.239654,4.710191,13.316566,11.057382,1.184847,-7.14155,-7.335605,-0.454815,7.025245,9.612473,7.025305,2.831219,-0.191224,-2.756093,-7.19874,-13.597555,-18.688229,-19.055573,-14.871474,-9.533546,-5.441296,-1.167965,6.039939,15.199026,20.64622,17.493481,7.683718,-0.854329,-1.851831,3.174691,7.265391,5.976432,1.629068,-0.680828,0.266129,0.904663,-1.660909,-5.437137,-6.222955,-3.479542,-1.293159,-2.833229,-5.583884,-4.042667,3.031818,9.999776,10.121987,3.103138,-4.540835,-6.592389,-3.323377,-0.099045,-0.983687,-5.004408,-8.295977,-8.270845,-5.070283,-0.300726,4.0777,6.011537,4.397644,0.69559,-1.780068,-1.587853,-1.476096,-4.959072,-10.255326,-10.063303,0.193389,14.683383,21.024541,13.636271,1.34747,-1.395938,8.91852,20.050209,17.732731,2.396817,-11.168982,-11.115569,-1.965619,1.991225,-5.265648,-14.694062,-14.813716,-7.079238,-3.826082,-11.20928,-19.47156,-14.206407,4.593531,19.905151,16.166603,-2.566353,-16.502273,-11.580509,6.398134,20.180864,20.304617,12.441104,6.764063,5.037939,1.284966,-7.30274,-15.08931,-15.05483,-7.905781,-0.933122,1.271216,1.490006,4.258597,8.54885,9.20419,4.890745,0.939102,2.412,6.568412,5.520069,-3.44849,-13.130665,-13.997683,-5.272421,4.058179,5.451121,-0.18446,-4.909264,-3.439585,2.028464,6.305246,7.459644,6.727763,4.158167,-2.005697,-10.705294,-15.825383,-11.870315,-1.692292,4.542956,0.155343,-9.537533,-12.040419,-1.521301,13.998251,20.732006,13.574457,0.791982
9021,16.278182,0.65365,-12.564003,-8.653628,7.529126,15.296245,1.40606,-24.235691,-39.451536,-34.491423,-21.291642,-17.06559,-22.794309,-22.1306,-0.856329,36.262554,68.703991,77.134959,56.151146,15.232738,-26.679174,-48.670341,-39.270591,-8.339271,14.846762,5.168938,-30.936358,-55.87646,-36.422819,19.721757,68.121647,71.761054,37.577833,4.490146,-2.082934,4.780167,-3.142899,-29.388908,-47.646309,-37.116232,-11.780351,-4.283415,-23.562138,-40.627509,-23.168458,21.849836,50.652191,30.052384,-24.24483,-62.140486,-49.458404,1.149203,47.985337,61.661601,45.766932,23.289865,12.085469,14.689104,23.56567,28.618122,21.762839,2.557255,-17.231265,-20.20217,-1.304756,21.32583,20.174019,-12.924396,-54.586049,-71.091706,-52.127901,-20.199856,-5.547975,-14.943063,-27.933179,-21.606998,5.450319,34.055174,44.549857,33.145611,11.693507,-3.183134,-0.735222,17.623974,37.519031,39.782327,16.663469,-17.072763,-33.441158,-17.240977,16.530105,34.425663,15.403276,-30.812212,-74.985627,-93.331682,-79.370872,-38.087512,19.797014,73.980722,95.928565,69.891871,17.055716,-12.419225,14.611814,74.175629,100.720658,51.359763,-46.507126,-117.643978,-110.298791,-41.885024,25.581339,47.407488,27.761316,-3.273911,-27.613375,-45.666002,-55.16902,-42.796127,-5.217413,31.844079,31.952424,-9.941039,-53.195058,-49.701799,3.701968,58.636585,64.825289,22.358359,-20.323604,-18.703867,23.389917,62.547061,62.57592,26.685526,-14.302895,-36.485384,-39.853457,-35.222224,-24.550152,-0.734231,35.307051,64.792633,64.140515,29.054404,-16.544259,-38.761949,-23.791888,8.532445,21.760528,-3.892981,-52.456482,-85.709648,-77.398926,-36.09958,4.7906,19.280055,10.89494,3.734868,14.117631,33.484471,39.084549,18.711755,-17.002398,-44.893814,-48.358223,-26.582474,9.596885,45.439316,66.827563,64.392109,39.878827,8.505418,-10.282821,-8.710011
9022,5.468796,9.627669,12.265821,12.765228,10.091405,3.018761,-8.265798,-21.396807,-32.759789,-38.604453,-35.542351,-22.023422,-1.383821,17.239595,24.315834,18.706107,10.002181,9.146737,15.940321,18.472131,7.430929,-10.421969,-17.071262,-3.286803,18.823128,26.966117,12.470188,-10.192573,-19.30011,-8.89651,7.049486,12.225762,5.03736,-3.89669,-7.176545,-7.73811,-10.290618,-11.736403,-5.45267,6.649162,12.777524,4.990791,-9.443156,-15.434578,-8.375669,-0.0313,-3.648872,-16.832195,-24.166325,-16.269663,-0.725659,8.771064,9.988937,12.935627,23.437311,32.767586,28.558411,12.78563,1.587214,5.172837,13.684912,8.990318,-11.120709,-27.567914,-22.083142,-0.213336,13.813189,4.908989,-16.011408,-26.07131,-17.235176,-3.260529,-0.385314,-7.707532,-11.1528,-3.358157,7.393776,9.462376,3.25968,-0.795452,2.537062,6.81713,4.806978,0.638723,5.120562,19.639624,30.974741,25.800791,7.188942,-8.465794,-10.884316,-7.197014,-10.887795,-23.032905,-30.385714,-22.861598,-7.573163,-0.707418,-7.01589,-12.998384,-3.105026,20.435961,38.339524,34.967958,14.897197,-3.082589,-6.329082,0.322413,3.107231,-4.406174,-15.856397,-21.079367,-17.056004,-8.879921,-2.158104,2.852388,9.339629,18.092013,25.169233,25.519711,18.284533,8.034212,0.41955,-3.640363,-9.019751,-20.400101,-34.472806,-39.516756,-25.76104,2.158886,24.87493,24.160227,1.20615,-22.254554,-23.73902,-2.000278,21.599829,24.413207,4.734623,-17.588485,-21.540334,-4.405128,18.417543,29.999908,26.19391,15.112001,6.495476,3.782788,4.668176,5.647622,4.489057,0.111143,-7.374369,-15.921958,-21.962943,-22.32391,-15.73426,-3.068578,12.217206,23.194882,21.262771,2.708001,-24.762287,-44.226022,-42.113981,-20.424369,4.547959,17.054196,15.456317,10.662369,12.317172,18.817009,21.509172,16.28066,8.02782,3.680509
9031,3.076948,13.331171,17.694762,10.017163,-3.074972,-8.069603,0.435321,13.136948,16.298936,7.140822,-4.011512,-7.236353,-5.220992,-8.601147,-20.056082,-27.706637,-17.81099,7.264344,27.884393,26.134335,4.439857,-17.102489,-21.638662,-11.340257,-1.48007,-1.437097,-5.14162,-0.810873,13.050311,24.554584,21.217052,3.504576,-15.41386,-21.990607,-13.063251,4.107548,19.222768,25.251273,20.291751,7.319235,-6.742803,-14.290721,-12.478985,-5.895287,-2.294292,-4.909873,-9.907228,-11.966318,-10.778241,-9.879236,-9.567914,-4.453386,9.179473,24.868195,29.028516,15.11253,-6.781673,-17.796946,-9.086297,8.834352,16.990201,7.454511,-9.593513,-17.837583,-11.429935,1.489781,9.653851,9.761217,6.414416,4.261691,3.302114,1.424006,-1.593952,-4.304401,-6.172985,-7.664447,-8.129354,-6.021782,-2.116058,-0.40543,-3.501875,-7.918481,-6.876902,1.125087,9.013936,9.119254,3.505938,2.594253,11.762638,22.168872,18.966601,-1.10059,-23.932946,-32.328524,-23.977008,-11.757223,-6.560643,-4.545033,5.267991,23.481515,36.279417,30.908793,11.363748,-5.622505,-9.145425,-4.023173,-0.941072,-1.706541,0.289526,6.386682,6.832571,-6.624636,-25.857336,-31.425186,-14.802292,9.382923,18.416757,7.25754,-6.587574,-5.708633,5.07481,5.30791,-13.429306,-33.666302,-30.612589,-1.566993,29.464562,37.790172,23.804639,8.930334,8.723147,16.296236,14.138957,-2.837057,-21.589348,-27.191869,-18.9416,-7.523363,-0.160385,5.763223,14.241579,21.425501,19.207171,6.393413,-8.232667,-15.302877,-14.377698,-11.836698,-11.329564,-9.995863,-4.377158,3.55295,8.790051,9.802998,9.233496,8.349024,4.750791,-2.135977,-6.327046,-0.931185,10.949646,15.678486,3.530233,-17.843483,-29.225153,-20.782664,-3.711481,2.709989,-5.787072,-13.272198,-3.42845,19.318239,33.38052,24.562408,2.34777,-11.207522
9032,5.644077,22.993317,32.979459,23.930768,1.945092,-13.059883,-7.841327,9.493883,18.053274,7.136343,-12.335406,-20.999266,-13.408032,-3.492646,-7.01454,-21.966797,-30.174673,-18.33669,5.96549,21.73386,16.792228,-0.300203,-11.058924,-7.081347,3.302425,7.401051,3.490281,1.396306,9.126332,22.161722,27.595706,17.700472,-2.195925,-18.866872,-22.551403,-13.284114,1.410881,12.623373,14.693252,7.464048,-3.367545,-9.219273,-5.306851,3.860282,7.118967,-2.786733,-20.871759,-33.679258,-32.250698,-20.213504,-7.799199,0.770165,10.717384,26.40847,40.735875,39.542633,18.237049,-9.043834,-20.950676,-10.444733,7.595263,12.188486,-1.393115,-17.28485,-17.007284,0.677654,19.459366,23.397251,12.309851,-0.946693,-5.535837,-2.342668,0.255835,-3.246245,-10.994483,-17.495491,-18.855026,-14.440601,-6.379573,0.659575,1.055015,-6.833964,-16.316084,-15.65098,1.06111,25.83047,41.724841,37.658559,18.240581,-1.595995,-11.125432,-12.019354,-12.768651,-17.434165,-21.751408,-19.558507,-10.615685,-0.71976,5.00829,7.353107,11.189238,19.165707,27.654308,29.010585,18.487256,0.140094,-14.037087,-13.046379,2.306173,17.357691,15.271718,-6.360399,-30.9484,-37.655656,-22.160049,-1.249816,5.027918,-5.191697,-14.614645,-7.56843,11.394078,22.570643,13.559982,-7.219059,-20.621636,-16.948558,-2.66782,10.884061,19.450231,24.06287,22.543154,10.334269,-9.139485,-21.718605,-16.487266,-0.91096,4.982212,-7.449412,-22.319648,-16.385874,11.484419,35.279099,30.612319,4.234445,-12.605382,-1.017738,22.436843,25.350909,-0.97832,-29.882605,-30.131718,-2.389017,22.1379,18.344038,-5.180701,-19.234056,-9.560319,8.470431,11.205596,-4.722776,-21.00765,-21.776624,-11.384708,-5.767402,-11.745998,-20.913327,-22.452527,-15.113713,-3.729353,10.607855,29.808166,48.635804,52.902966,33.734643,1.668376,-19.716972
9041,2.018372,6.568591,15.601569,23.437445,22.825657,12.714736,0.296278,-5.721713,-3.62496,0.276956,-1.073979,-8.298004,-16.064144,-19.460279,-18.176402,-14.43471,-8.959798,-1.046179,7.827868,13.000159,11.105432,4.901842,1.53403,4.971242,11.14472,11.999889,4.362733,-6.449587,-12.47615,-11.673382,-9.362432,-11.091526,-15.356086,-14.676315,-3.986658,12.84879,25.513697,26.339895,17.041512,6.717283,3.283625,6.458909,8.65199,2.71707,-10.764613,-23.636404,-27.736081,-22.480053,-14.663007,-10.548431,-8.873425,-2.951818,10.048253,23.507219,27.009655,17.816165,4.892012,-0.124648,4.620357,9.700359,5.873899,-4.871682,-11.779562,-8.188616,0.866923,5.402203,2.852346,0.447722,4.697436,11.554962,10.252327,-3.34305,-20.262117,-27.211786,-20.491606,-8.888336,-2.876865,-3.49631,-3.479447,2.292227,10.408251,13.497432,8.876995,0.847269,-4.499547,-4.436801,0.308896,7.623491,13.916459,13.607261,2.687167,-15.301357,-28.911535,-27.704549,-12.404931,5.381318,14.595361,14.892956,14.459488,19.048279,25.695081,27.60805,22.53207,13.83798,4.638187,-5.461191,-16.450715,-23.926847,-22.934942,-15.626212,-11.048397,-14.615753,-19.983891,-15.680505,-0.494738,11.86504,7.385197,-10.138005,-20.377617,-8.470839,16.691604,30.155098,17.424246,-9.658949,-25.44839,-16.978527,4.930814,20.235253,21.023227,15.692155,14.491351,16.243219,11.621173,-3.304694,-20.748748,-28.715763,-22.175996,-5.786186,11.821169,23.549096,24.97205,14.900972,-1.93115,-14.730439,-14.007154,-1.46439,9.427536,5.927617,-10.181047,-22.981883,-17.947423,3.256178,23.999854,28.074626,13.284741,-8.783677,-23.709592,-24.252457,-12.716182,2.271803,10.533861,5.760966,-9.397711,-23.230765,-23.421212,-8.707018,8.335221,12.736411,2.559729,-8.382035,-4.708002,14.036809,32.471316,35.058068,21.257436,4.338484
9042,-3.167101,7.658719,22.722227,30.149962,22.333174,3.925245,-11.630335,-14.00293,-4.624637,5.953437,8.362163,1.740026,-7.999593,-15.047629,-17.69556,-16.680582,-12.260998,-4.707924,3.105558,6.142273,2.009226,-5.147513,-7.41768,-0.975873,9.296763,14.14497,9.202222,-0.680878,-6.718114,-5.153537,-0.092784,2.364268,1.35674,1.432849,5.910842,11.748585,12.324508,5.139679,-4.395314,-7.663031,-1.317805,9.154472,14.261769,8.823745,-3.998602,-16.047365,-21.096171,-19.006368,-14.053132,-9.85142,-6.079892,-0.078889,8.613968,15.966755,16.54783,9.321179,-0.217577,-4.717615,-2.123167,2.500849,2.882054,-1.252638,-4.050249,-0.825046,5.841034,8.716878,4.408984,-2.433912,-4.431245,-0.094185,4.470997,2.692352,-5.019896,-11.929357,-12.215543,-6.104666,1.970395,8.238525,11.275621,10.262355,4.432,-4.656976,-12.086357,-13.117346,-7.940505,-1.421981,2.35092,3.825722,5.240858,5.696452,1.813435,-6.121436,-11.462904,-7.61874,3.246459,10.95801,8.413968,0.153012,-2.63272,4.784486,15.298,18.700421,13.196377,5.455906,0.556375,-3.67958,-10.48825,-16.11576,-13.17662,-2.20982,5.382549,0.022782,-12.729371,-17.15397,-6.996615,4.911121,1.627251,-15.149378,-24.06857,-9.122659,18.771328,31.676885,16.49447,-8.986728,-16.014928,2.359303,24.589602,27.183843,11.535291,-0.921007,2.828064,11.771171,6.663966,-14.317657,-32.733599,-32.17434,-16.543121,-2.376273,2.34715,4.602952,11.671525,17.979151,12.708101,-2.537367,-11.93475,-4.476526,10.515056,13.299668,-1.607869,-17.09086,-13.133475,8.957,27.433017,24.731218,5.77816,-10.726369,-14.674828,-12.293279,-12.576511,-13.607382,-7.610754,3.936356,8.268839,-2.721716,-19.530022,-23.911982,-10.120349,8.159957,14.472863,9.087363,6.795841,16.202561,27.356459,23.834585,4.100341,-14.904905
9051,4.594981,4.15238,3.307581,5.225278,9.26071,10.504172,4.899434,-5.866135,-15.574897,-19.437458,-17.898705,-14.403549,-10.733394,-5.926818,0.555289,6.434403,8.564545,6.591597,3.322812,1.395579,0.869224,0.816515,2.070531,6.441918,12.887475,16.269023,11.872693,1.244809,-7.914872,-8.693932,-1.50831,6.77679,9.749049,6.602767,0.810339,-4.492456,-8.429782,-10.59085,-9.696764,-5.400934,-0.412749,1.137042,-1.898336,-5.967832,-6.604105,-3.639107,-1.547197,-4.194157,-9.973407,-12.956705,-8.805735,0.962347,10.524943,14.940621,13.685726,9.925022,7.262434,7.126483,8.300419,8.246212,5.196235,-0.246009,-5.30488,-7.237324,-5.697556,-2.80166,-0.746335,0.263527,1.349381,2.658746,2.747536,0.662982,-2.194489,-3.412026,-2.737177,-2.726648,-5.415168,-8.998907,-9.175529,-4.126403,2.829032,6.44842,5.057291,1.87719,0.896659,2.562611,4.254415,4.079643,2.642923,0.954581,-1.714985,-6.422487,-11.587198,-13.343476,-9.726743,-3.44822,0.855593,1.888986,2.808477,6.639466,11.928183,14.378388,12.350514,8.90249,7.595218,7.671483,5.201171,-1.152642,-7.455818,-8.780209,-5.151919,-1.537073,-1.896816,-4.950304,-6.811057,-6.490853,-6.667576,-8.837706,-9.887817,-5.446409,3.821557,11.300987,10.830887,3.212354,-4.620563,-6.450465,-1.820649,5.221446,10.410363,11.31666,6.893648,-2.146575,-11.785314,-15.818447,-11.142458,-1.976532,3.283047,0.73761,-4.449296,-3.690289,5.067908,14.717571,16.977342,11.538673,5.593405,4.810523,7.056717,6.138359,0.09362,-6.614485,-9.17061,-8.287721,-8.357807,-10.935928,-12.5714,-9.713496,-3.766347,0.6241,1.582945,1.997343,4.788148,8.141603,7.615536,2.5819,-1.922495,-1.192036,2.694628,2.782933,-3.999047,-11.907346,-11.960209,-2.055189,10.116699,14.823097,9.904866,1.799848
